title,video_id,video_url,published_date,thumbnail_url,view_count,like_count,comment_count,duration_hms,duration_sec,channel_name,channel_id,subscriber_count,categories,tags,uploader_url,description
초성으로 사람 마음 꿰뚫는 유병재 3WMEntalism,DeFLiFQzN-Y,https://www.youtube.com/watch?v=DeFLiFQzN-Y,2021-11-01,https://i.ytimg.com/vi/DeFLiFQzN-Y/maxresdefault.jpg,279965.0,3714.0,124.0,12:18,738.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy']",https://www.youtube.com/@KoreanCryingGuy,
배우의 밤 - 즉흥 연기 아카데미,45wldIhpwWc,https://www.youtube.com/watch?v=45wldIhpwWc,2021-10-25,https://i.ytimg.com/vi/45wldIhpwWc/maxresdefault.jpg,1421605.0,22688.0,704.0,16:29,989.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy']",https://www.youtube.com/@KoreanCryingGuy,
초성으로 사람의 마음을 읽는 남자가 있다? 3WMEntalism,2zkNNDuFWsk,https://www.youtube.com/watch?v=2zkNNDuFWsk,2021-10-22,https://i.ytimg.com/vi/2zkNNDuFWsk/maxresdefault.jpg,126157.0,2164.0,173.0,10:26,626.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '3wme', '유병재', '조나단', '유규선', '문상훈', '빠더너스', '문학의밤']",https://www.youtube.com/@KoreanCryingGuy,
힙스터들이 줄 서서 돈 내는 매장! 청년CEO 문휘의 감성 비결 [인플루언썰],hzdue3kRmzs,https://www.youtube.com/watch?v=hzdue3kRmzs,2021-10-08,https://i.ytimg.com/vi/hzdue3kRmzs/maxresdefault.jpg,202089.0,3383.0,374.0,12:15,735.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy']",https://www.youtube.com/@KoreanCryingGuy,
"""가히 최고""라고 말할 수 있는 병재네 집 고양이 브이로그😻🐈",NdwwnNMR1lg,https://www.youtube.com/watch?v=NdwwnNMR1lg,2021-09-16,https://i.ytimg.com/vi/NdwwnNMR1lg/maxresdefault.jpg,169944.0,3904.0,380.0,3:24,204.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '고양이', '뷰티', '브이로그', '고양이 브이로그', '가히', '가히밤', '유병재 고양이']",https://www.youtube.com/@KoreanCryingGuy,"본 영상은 가히의 유료광고를 포함하고 있습니다.
가히 햇빛듀오 25% 할인 링크 ▶ https://bit.ly/3ze0JlC"
게임하다가 인맥 정리했습니다. 잇 테익스 2 (It takes 2) 게임 방송 with 유규선,s8ur5FgZusE,https://www.youtube.com/watch?v=s8ur5FgZusE,2021-09-13,https://i.ytimg.com/vi/s8ur5FgZusE/maxresdefault.jpg,71364.0,910.0,41.0,13:33,813.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '유규선', '게임', '잇테익스2', '우정 게임', 'it takes 2', 'it takes two', 'ittakes2', '잇 테익스 투', '잇 테익스 2', '친구 게임', '친구게임', '우정게임', '협동 게임']",https://www.youtube.com/@KoreanCryingGuy,
(스포주의) 이 글은 성지가 됩니다.. 스파이더맨 노웨이홈 시나리오 예상대회,3QpF3j04CJU,https://www.youtube.com/watch?v=3QpF3j04CJU,2021-09-03,https://i.ytimg.com/vi_webp/3QpF3j04CJU/maxresdefault.webp,74132.0,1016.0,152.0,21:00,1260.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '유규선', '스파이더맨', '노웨이홈', '마블']",https://www.youtube.com/@KoreanCryingGuy,
제 1회 오씨엔 덕력 시험평가 (오덕시) 2부,8YCAgOcxnyo,https://www.youtube.com/watch?v=8YCAgOcxnyo,2021-08-30,https://i.ytimg.com/vi_webp/8YCAgOcxnyo/maxresdefault.webp,254023.0,3085.0,130.0,12:12,732.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy']",https://www.youtube.com/@KoreanCryingGuy,
제 1회 오씨엔 덕력 시험평가 (오덕시),yYx-j5kwMXs,https://www.youtube.com/watch?v=yYx-j5kwMXs,2021-08-24,https://i.ytimg.com/vi_webp/yYx-j5kwMXs/maxresdefault.webp,271688.0,3726.0,206.0,13:41,821.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy']",https://www.youtube.com/@KoreanCryingGuy,
"(창고대방출) 문학의 밤 - 명언, 그것은 아무것도 아니다.",OITXgXc2v1Q,https://www.youtube.com/watch?v=OITXgXc2v1Q,2021-08-03,https://i.ytimg.com/vi_webp/OITXgXc2v1Q/maxresdefault.webp,386678.0,6184.0,234.0,14:02,842.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '명언의밤', '문학의밤', '문상훈', '빠더너스', '폭소바겐', '정승우', '유규선', '유병재', '명언']",https://www.youtube.com/@KoreanCryingGuy,
한국영화에 꼭 나오는 클리셰에 닥터페퍼 광고를 끼얹어보았다.,202UyWge2c4,https://www.youtube.com/watch?v=202UyWge2c4,2021-07-29,https://i.ytimg.com/vi/202UyWge2c4/maxresdefault.jpg,176062.0,3149.0,786.0,6:46,406.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '한국영화', '영화', '한국 영화', '영화에 꼭 나오는 장면', '영화 특징', '한국 영화 특징', '클리셰', '유병재 광고', '유병재 영화', '유규선', '문상훈', '최예슬', '유병재 영화 광고', '닥터페퍼', '닥터페퍼 광고', '선수입장']",https://www.youtube.com/@KoreanCryingGuy,"*본 영상은 닥터페퍼의 유료광고를 포함하고 있습니다.
닥터페퍼가 극호인 사람들을 위한 댓글 이벤트 진행중!"
퀴즈의 밤,DVeISIJTg7g,https://www.youtube.com/watch?v=DVeISIJTg7g,2021-07-28,https://i.ytimg.com/vi_webp/DVeISIJTg7g/maxresdefault.webp,109653.0,1815.0,94.0,17:47,1067.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '퀴즈의밤', '유병재', '문상훈', '빠더너스', '유규선', '문학의밤']",https://www.youtube.com/@KoreanCryingGuy,
추리의 밤 - 이 중에 범인이 있다 (feat.맘스터치),kuLAYYpWELA,https://www.youtube.com/watch?v=kuLAYYpWELA,2021-04-23,https://i.ytimg.com/vi_webp/kuLAYYpWELA/maxresdefault.webp,221336.0,2784.0,174.0,18:33,1113.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '맘스터치', '싸이버거', '싸이매니아치킨', '유병재', '유규선', '문상훈', '정승우', '추리의밤']",https://www.youtube.com/@KoreanCryingGuy,"*이 영상은 맘스터치의 유료광고를 포함하고 있습니다.
*본 영상은 방역수칙을 준수하여 촬영했습니다."
웃지모텔 - 복도씬 몰아보기,TUeKTxquVew,https://www.youtube.com/watch?v=TUeKTxquVew,2021-04-15,https://i.ytimg.com/vi/TUeKTxquVew/maxresdefault.jpg,68829.0,983.0,92.0,15:54,954.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy']",https://www.youtube.com/@KoreanCryingGuy,
코빅 에이스 신규진&양배차 vs 유병재 웃음참기 배틀 [웃지모텔 - 웃지 못하는 모텔 EP7],xVLS70wKlbU,https://www.youtube.com/watch?v=xVLS70wKlbU,2021-04-05,https://i.ytimg.com/vi/xVLS70wKlbU/maxresdefault.jpg,343148.0,4605.0,321.0,10:15,615.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '웃지모텔', '웃으면 안되는 모텔', '웃으면 안 되는 모텔', '웃지 못하는 모텔', '웃참', '웃음 참기', '웃참배틀', '웃으면 안 되는 생일파티', '웃으면 안되는 생일파티', '유병재', '김준호', '웃참 챌린지', '웃음 참기 챌린지', '웃음 참기 배틀', '웃음참기', '웃으면 안 되는', '로제', 'ガキの使い', '문상훈', '유규선', '문학의밤', '타짜', '코빅', '최우선', '하준수', '초상화', '캐리커처', '캐리커쳐', '가키노츠카이', '코미디빅리그', '신규진', '양배차', '웃지못텔', '유병재 웃음 참기', '유병재 웃음참기', '유병재 웃참']",https://www.youtube.com/@KoreanCryingGuy,
윤성호&안일권 vs 유병재 웃음참기 배틀 [웃지모텔 - 웃지 못하는 모텔 EP6],thdRPHug7Ko,https://www.youtube.com/watch?v=thdRPHug7Ko,2021-04-01,https://i.ytimg.com/vi/thdRPHug7Ko/maxresdefault.jpg,336397.0,3370.0,270.0,10:40,640.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '웃지모텔', '웃으면 안되는 모텔', '웃으면 안 되는 모텔', '웃지 못하는 모텔', '웃참', '웃음 참기', '웃참배틀', '웃으면 안 되는 생일파티', '웃으면 안되는 생일파티', '유병재', '김준호', '웃참 챌린지', '웃음 참기 챌린지', '웃음 참기 배틀', '웃음참기', '웃으면 안 되는', '로제', 'ガキの使い', '문상훈', '유규선', '문학의밤', '타짜', '코빅', '최우선', '하준수', '초상화', '캐리커처', '캐리커쳐', '가키노츠카이', '코미디빅리그', '피식대학', '한사랑 산악회', '최준', '문신 돼지', '별놈들', '99대장', '나선욱', '문신돼지', '문신돼지충', '장삐쭈', '안류천', '육천원', '유병재 누나', '병재 누나', '유병재 작은 누나', '유병재 친누나', '웃지못텔', '곽범', '이창호', '이호창', '이택조', '빵송국', '안일권', '윤성호', '빡구', '개그콘서트', '개콘']",https://www.youtube.com/@KoreanCryingGuy,
이창호 & 곽범 vs 유병재 웃음참기 배틀 [웃지모텔 - 웃지 못하는 모텔 EP5],AHc5TGZi4_4,https://www.youtube.com/watch?v=AHc5TGZi4_4,2021-03-29,https://i.ytimg.com/vi/AHc5TGZi4_4/maxresdefault.jpg,521165.0,5594.0,843.0,10:50,650.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '웃지모텔', '웃으면 안되는 모텔', '웃으면 안 되는 모텔', '웃지 못하는 모텔', '웃참', '웃음 참기', '웃참배틀', '웃으면 안 되는 생일파티', '웃으면 안되는 생일파티', '유병재', '김준호', '웃참 챌린지', '웃음 참기 챌린지', '웃음 참기 배틀', '웃음참기', '웃으면 안 되는', 'ガキの使い', '문상훈', '유규선', '문학의밤', '타짜', '코빅', '최우선', '하준수', '초상화', '캐리커처', '캐리커쳐', '가키노츠카이', '코미디빅리그', '피식대학', '한사랑 산악회', '최준', '문신 돼지', '별놈들', '99대장', '나선욱', '문신돼지', '문신돼지충', '장삐쭈', '안류천', '육천원', '유병재 누나', '병재 누나', '유병재 작은 누나', '유병재 친누나', '웃지못텔', '곽범', '이창호', '이호창', '이택조', '빵송국', '매드몬스터']",https://www.youtube.com/@KoreanCryingGuy,
유병재 누나 vs 유병재 웃음참기 배틀 [웃지모텔 - 웃지 못하는 모텔 EP4],eMrsoMGUeVI,https://www.youtube.com/watch?v=eMrsoMGUeVI,2021-03-25,https://i.ytimg.com/vi/eMrsoMGUeVI/maxresdefault.jpg,569560.0,5443.0,341.0,9:02,542.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '웃지모텔', '웃으면 안되는 모텔', '웃으면 안 되는 모텔', '웃지 못하는 모텔', '웃참', '웃음 참기', '웃참배틀', '웃으면 안 되는 생일파티', '웃으면 안되는 생일파티', '유병재', '김준호', '웃참 챌린지', '웃음 참기 챌린지', '웃음 참기 배틀', '웃음참기', '웃으면 안 되는', '로제', 'ガキの使い', '문상훈', '유규선', '문학의밤', '타짜', '코빅', '최우선', '하준수', '초상화', '캐리커처', '캐리커쳐', '가키노츠카이', '코미디빅리그', '피식대학', '한사랑 산악회', '최준', '문신 돼지', '별놈들', '99대장', '나선욱', '문신돼지', '문신돼지충', '장삐쭈', '안류천', '육천원', '유병재 누나', '병재 누나', '유병재 작은 누나', '유병재 친누나']",https://www.youtube.com/@KoreanCryingGuy,
피식대학&별놈들 vs 유병재 웃음참기 배틀 [웃지모텔 - 웃지 못하는 모텔 EP3],xqTaqhR76WE,https://www.youtube.com/watch?v=xqTaqhR76WE,2021-03-22,https://i.ytimg.com/vi/xqTaqhR76WE/maxresdefault.jpg,921896.0,9242.0,838.0,15:07,907.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '웃지모텔', '웃으면 안되는 모텔', '웃으면 안 되는 모텔', '웃지 못하는 모텔', '웃참', '웃음 참기', '웃참배틀', '웃으면 안 되는 생일파티', '웃으면 안되는 생일파티', '유병재', '김준호', '웃참 챌린지', '웃음 참기 챌린지', '웃음 참기 배틀', '웃음참기', '웃으면 안 되는', '로제', 'ガキの使い', '문상훈', '유규선', '문학의밤', '타짜', '코빅', '최우선', '하준수', '초상화', '캐리커처', '캐리커쳐', '가키노츠카이', '코미디빅리그', '피식대학', '한사랑 산악회', '최준', '문신 돼지', '별놈들', '99대장', '나선욱', '문신돼지', '문신돼지충']",https://www.youtube.com/@KoreanCryingGuy,
코빅 어벤져스 하준수&최우선 vs 유병재 웃음참기 배틀 [웃지모텔 - 웃지 못하는 모텔 EP2],yhRjuaIJ-JM,https://www.youtube.com/watch?v=yhRjuaIJ-JM,2021-03-18,https://i.ytimg.com/vi/yhRjuaIJ-JM/maxresdefault.jpg,1265961.0,11126.0,904.0,13:05,785.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '웃지모텔', '웃으면 안되는 모텔', '웃으면 안 되는 모텔', '웃지 못하는 모텔', '웃참', '웃음 참기', '웃참배틀', '웃으면 안 되는 생일파티', '웃으면 안되는 생일파티', '유병재', '김준호', '웃참 챌린지', '웃음 참기 챌린지', '웃음 참기 배틀', '웃음참기', '웃으면 안 되는', '로제', 'ガキの使い', '문상훈', '유규선', '문학의밤', '타짜', '코빅', '최우선', '하준수', '초상화', '캐리커처', '캐리커쳐', '가키노츠카이', '코미디빅리그']",https://www.youtube.com/@KoreanCryingGuy,
김준호 vs 유병재 웃음참기 배틀 [웃지모텔 - 웃지 못하는 모텔 EP1],vxchuPplqDA,https://www.youtube.com/watch?v=vxchuPplqDA,2021-03-15,https://i.ytimg.com/vi/vxchuPplqDA/maxresdefault.jpg,736875.0,8644.0,788.0,11:06,666.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '웃지모텔', '웃으면 안되는 모텔', '웃으면 안 되는 모텔', '웃지 못하는 모텔', '웃참', '웃음 참기', '웃참배틀', '웃으면 안 되는 생일파티', '웃으면 안되는 생일파티', '유병재', '김준호', '웃참 챌린지', '웃음 참기 챌린지', '웃음 참기 배틀', '웃음참기', '웃으면 안 되는', '로제', 'ガキの使い', '문상훈', '유규선', '문학의밤', '타짜', '코빅']",https://www.youtube.com/@KoreanCryingGuy,
1억짜리 객기를 부렸습니다...,hg0pxSGnCNU,https://www.youtube.com/watch?v=hg0pxSGnCNU,2021-03-11,https://i.ytimg.com/vi/hg0pxSGnCNU/maxresdefault.jpg,133999.0,1947.0,221.0,2:19,139.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '웃참', '웃음 참기', '내기', '배틀', '유병재', '웃지모텔', '웃지 모텔', '웃으면 안 되는 생일파티', '웃으면 안 되는', '웃지 않는', '챌린지', '웃참 챌린지']",https://www.youtube.com/@KoreanCryingGuy,"웃지모텔 1화 
3월 15일 (월) 오후 다섯시 업로드"
같은그림끼리 복권긁는방송 (with 배우 김동규),ai6ysl4mC-U,https://www.youtube.com/watch?v=ai6ysl4mC-U,2021-02-17,https://i.ytimg.com/vi_webp/ai6ysl4mC-U/maxresdefault.webp,431551.0,3408.0,327.0,20:04,1204.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '펜트하우스', '펜트하우스시즌2', '펜하', '주단태']",https://www.youtube.com/@KoreanCryingGuy,
복권 긁는 방송 2탄,4kSsbp-wbgM,https://www.youtube.com/watch?v=4kSsbp-wbgM,2021-01-22,https://i.ytimg.com/vi_webp/4kSsbp-wbgM/maxresdefault.webp,135341.0,1974.0,193.0,21:47,1307.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '스피또', '복권', '스피드복권', '스피또복권', '로또', '로또번호', '유병재']",https://www.youtube.com/@KoreanCryingGuy,
한계까지 참다가 스프라이트 마시기,dfvL76mDhlQ,https://www.youtube.com/watch?v=dfvL76mDhlQ,2021-01-15,https://i.ytimg.com/vi/dfvL76mDhlQ/maxresdefault.jpg,146490.0,2636.0,303.0,10:57,657.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '스프라이트', '먹방', '생존맛탱', '유병재', '맛있는거옆에맛있는거']",https://www.youtube.com/@KoreanCryingGuy,"#맛있는거옆에맛있는거 #스프라이트
*본 영상은 스프라이트로부터 광고를 받아 제작되었습니다.
*본 영상은 방역수칙을 준수하여 촬영했습니다."
새해맞이 복권 500장 긁는 방송,d2g4BaJwK4E,https://www.youtube.com/watch?v=d2g4BaJwK4E,2021-01-12,https://i.ytimg.com/vi_webp/d2g4BaJwK4E/maxresdefault.webp,269730.0,3122.0,254.0,21:12,1272.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '복권', '새해', '새해운세', '운세', '유병재']",https://www.youtube.com/@KoreanCryingGuy,
고품격 거짓말 라디오쇼 [구라디오] ep.7 (feat. 스카트),0y4QpYWQMyE,https://www.youtube.com/watch?v=0y4QpYWQMyE,2020-12-28,https://i.ytimg.com/vi_webp/0y4QpYWQMyE/maxresdefault.webp,184863.0,2834.0,202.0,13:42,822.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '구라디오', '유병재', '라디오', '보이는 라디오', '라디오쇼', '스카트']",https://www.youtube.com/@KoreanCryingGuy,-이 영상은 스카트의 유료 광고를 포함하고 있습니다.
[교양필수] 삼행시의 이해 -실전편,WtlGQoiDQjw,https://www.youtube.com/watch?v=WtlGQoiDQjw,2020-12-24,https://i.ytimg.com/vi/WtlGQoiDQjw/maxresdefault.jpg,236673.0,3243.0,731.0,11:53,713.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '말장난', '삼행시', '삼행시집', '시집', '교양필수과목', '교양필수', '교양 강의', '강의', '강좌', '삼행시 강의', '유병재 삼행시']",https://www.youtube.com/@KoreanCryingGuy,
고품격 거짓말 라디오쇼 [구라디오] ep.6 (feat. 씨그램),QFTeK_U2Xrc,https://www.youtube.com/watch?v=QFTeK_U2Xrc,2020-12-15,https://i.ytimg.com/vi_webp/QFTeK_U2Xrc/maxresdefault.webp,235692.0,3637.0,176.0,17:43,1063.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '씨그램', '구라디오', '라디오', '보이는라디오', '보라', '탄산수']",https://www.youtube.com/@KoreanCryingGuy,-이 영상은 씨그램의 유료 광고를 포함하고 있습니다.
[교양필수] 삼행시의 이해,eHbneFqVy0A,https://www.youtube.com/watch?v=eHbneFqVy0A,2020-12-01,https://i.ytimg.com/vi/eHbneFqVy0A/maxresdefault.jpg,176038.0,3306.0,302.0,17:09,1029.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '말장난', '삼행시', '삼행시집', '시집', '교양필수과목', '교양필수']",https://www.youtube.com/@KoreanCryingGuy,
문학의 밤 - 귀여운 탈룰라 챌린지 (feat. 원스토어),xiEPVdbeeY0,https://www.youtube.com/watch?v=xiEPVdbeeY0,2020-11-27,https://i.ytimg.com/vi_webp/xiEPVdbeeY0/maxresdefault.webp,598370.0,7158.0,179.0,17:50,1070.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '유규선', '문상훈', '정승우', '빠더너스', '문학의밤', '원스토어', '탈룰라']",https://www.youtube.com/@KoreanCryingGuy,"-이 영상은 원스토어의 유료 광고를 포함하고 있습니다.
* 영상 속 원수 공걔수배 이벤트 바로가기 - https://bit.ly/39c7Q4H"
유병재의 우당탕탕 제로원vlog,cI4g41RRNNU,https://www.youtube.com/watch?v=cI4g41RRNNU,2020-11-21,https://i.ytimg.com/vi_webp/cI4g41RRNNU/maxresdefault.webp,135475.0,863.0,79.0,8:20,500.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', 'vlog', '제로원', '제로원스튜디오']",https://www.youtube.com/@KoreanCryingGuy,"-이 영상은 ZER01NE(제로원)의 지원을 받아서 만들어졌습니다.
-현재 전시는 종료가 되었지만 창의 인재들을 위한 ZER01NE(제로원) 앞으로도 많은 관심 부탁드려요!

ZER01NE(제로원)&작품에 대한 상세 설명은 아래 링크에서 확인할 수 있습니다!
- ZER01NE 홈페이지: https://zer01ne.zone/
- ZER01NE 인스타그램: https://www.instagram.com/zer01ne.zone/
- ZER01NE 페이스북: https://www.facebook.com/zer01ne.zone
- ZER01NE 유튜브: https://www.youtube.com/channel/UCmkfx9J5h9CyM94Xs4T85JA?view_as=subscriber"
카러플의 달인 유병재가 구글 기프트 카드 95만 원 쏩니다!,TwdTIgZrKBc,https://www.youtube.com/watch?v=TwdTIgZrKBc,2020-11-13,https://i.ytimg.com/vi_webp/TwdTIgZrKBc/maxresdefault.webp,48786.0,674.0,57.0,10:22,622.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '유규선', '달인', '카트라이더', '카러플', '카트라이더러쉬플러스', '러쉬플러스', '카트라이더플러스', '넥넥', '넥슨', '카트라이더 모바일']",https://www.youtube.com/@KoreanCryingGuy,"- 이 영상은 넥슨의 지원을 받아서 만들어졌습니다.
- 넥캐뿌 유병재편 보러가기
https://youtu.be/jO9mufi3CFA"
"유병재 삼행시집 ""말장난"" 출간기념, ""낭독의 발견""",Y_JBuQoPZC4,https://www.youtube.com/watch?v=Y_JBuQoPZC4,2020-10-27,https://i.ytimg.com/vi_webp/Y_JBuQoPZC4/maxresdefault.webp,534776.0,9088.0,477.0,17:10,1030.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '시집', '유규선', '낭독의발견', '문학의밤', '삼행시', '삼행시집', '유병재삼행시', '유병재삼행시집']",https://www.youtube.com/@KoreanCryingGuy,"구매링크 
교보: http://bit.ly/유병재삼행시집
예스24: http://bit.ly/유병재삼행시집_yes24
인터파크: http://bit.ly/유병재삼행시집_INT
알라딘: http://bit.ly/유병재삼행시집_ALD"
상상의 밤 - 너의 이름은,MPsQyRm2u2o,https://www.youtube.com/watch?v=MPsQyRm2u2o,2020-10-05,https://i.ytimg.com/vi_webp/MPsQyRm2u2o/maxresdefault.webp,848067.0,11422.0,459.0,13:51,831.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '문학의밤', '유규선', '정승우', '문상훈', '빠더너스', '유병재', '상상의밤', '너의이름은']",https://www.youtube.com/@KoreanCryingGuy,
고품격 거짓말 라디오쇼 [구라디오] ep.5 (feat. 커스텀멜로우 새드스마일),sIyUxcdq6EE,https://www.youtube.com/watch?v=sIyUxcdq6EE,2020-09-25,https://i.ytimg.com/vi_webp/sIyUxcdq6EE/maxresdefault.webp,266311.0,4084.0,176.0,15:45,945.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '구라디오', '라디오', '유병재', '새드스마일', '커스텀멜로우', '커스텀멜로우새드스마일', '유규선', '가짜사나이', '이근']",https://www.youtube.com/@KoreanCryingGuy,
폴가이즈 하면서 부정적인 말 하지 않기,okj_UcafPiI,https://www.youtube.com/watch?v=okj_UcafPiI,2020-09-24,https://i.ytimg.com/vi_webp/okj_UcafPiI/maxresdefault.webp,597310.0,8735.0,201.0,12:21,741.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '폴가이즈', '유규선', 'fallguys', '게임', '어몽어스']",https://www.youtube.com/@KoreanCryingGuy,
지성의 밤 - 퀴즈대결! 자강두천,iEbaHGdRLkc,https://www.youtube.com/watch?v=iEbaHGdRLkc,2020-08-10,https://i.ytimg.com/vi/iEbaHGdRLkc/maxresdefault.jpg,857115.0,9750.0,506.0,26:03,1563.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '유병재', '유규선', '미키광수', '지성의밤', '문학의밤', '퀴즈대결', '자강두천']",https://www.youtube.com/@KoreanCryingGuy,
"""눈 깜빡할 새 도착하는 배달이 있다?""",NaqjT3JODug,https://www.youtube.com/watch?v=NaqjT3JODug,2020-07-31,https://i.ytimg.com/vi/NaqjT3JODug/maxresdefault.jpg,227409.0,4471.0,427.0,13:01,781.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', 'B마트', '배달의민족', '배민', '배달', '챌린지']",https://www.youtube.com/@KoreanCryingGuy,"* 이 영상은 배달의민족 B마트의 유료 광고를 포함하고 있습니다.
* B마트는 현재 서울, 경기, 인천 일부 지역에서만 서비스 가능합니다."
문학의 밤 - 천하제일 유행어 대회,jLtSYcueF4o,https://www.youtube.com/watch?v=jLtSYcueF4o,2020-07-29,https://i.ytimg.com/vi_webp/jLtSYcueF4o/maxresdefault.webp,1042583.0,15341.0,839.0,17:32,1052.0,유병재,UCHw9p667e9l0qoYfY8calaA,1690000,Comedy,"['코미디', '개그', '라이브코미디', 'comedy', 'korea comedy', '문학의밤', '유규선', '정승우', '문상훈', '빠더너스', '유병재', '유행어', '유행어짓기', '챌린지']",https://www.youtube.com/@KoreanCryingGuy,
